id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1291492115169479560,"Irving Park, Chicago, Convenient",48065459,Juan,,Irving Park,41.95181,-87.72081,Entire home/apt,111,2,8,2025-06-09,1.25,1,105,8,R24000118746
1291572897689126672,Warm and quiet home to enjoy!,662532024,Hieu D,,Morgan Park,41.69676663339466,-87.66455009878243,Entire home/apt,200,3,0,,,1,332,0,R25000124397
1291718750414371009,Cozy unit near Loyola & Lakefront,518917937,Bella,,Rogers Park,42.00218959555774,-87.66462771199097,Entire home/apt,209,1,10,2025-06-01,1.51,29,352,10,R24000122263
1291755408228949642,On-Site Parking - West Town Condo,361968698,Amy,,West Town,41.8923778,-87.68290239999999,Entire home/apt,178,2,9,2025-05-17,1.57,22,170,9,R23000101254
1292092416157875561,"Sunny, Spacious, Artistic 2BD-Free Parking Space!",48401570,Olivia,,South Lawndale,41.83952,-87.71022,Entire home/apt,162,2,19,2025-06-12,3.22,2,77,19,R24000122659
1292286981122736791,Sunny Top-Floor Retreat | 20 Mins to Downtown!,69378736,Andrea Whitney,,Woodlawn,41.78326,-87.61183,Entire home/apt,142,2,8,2025-06-01,2.09,2,75,8,R24000115019
1292330313263262513,Renovated Loft on Milwaukee Ave,34734525,Anthony,,Avondale,41.93482530028722,-87.71662838836059,Entire home/apt,160,2,39,2025-06-11,5.55,3,309,39,R24000122672
1292429714251602750,Unique Apt Ukrainian Village,95863692,Raissa,,West Town,41.89616312257303,-87.68198739933939,Entire home/apt,180,2,3,2025-03-16,0.45,3,198,3,R24000121291
1292665691541275842,*Best of Northalsted*,130968209,Carlos,,Lake View,41.94733,-87.65066,Entire home/apt,371,2,13,2025-06-08,2.28,7,319,13,R24000123473
1292925384300097272,Modern and near Downtown Chicago and Chinatown bo2,659792380,Henrique,,Bridgeport,41.84128265075982,-87.65641384183576,Private room,26,32,0,,,9,311,0,
1292956519936473925,Spacious & Elegant N Side Apt Near Beach & Transit,111062630,Kyriako,,Rogers Park,42.015754819303694,-87.66371313482523,Entire home/apt,114,2,28,2025-06-14,4.22,23,143,28,R24000122162
1293004038848609872,Restful & Comfortable Space: Professionals on Go,124619271,Ahmeena,,Woodlawn,41.78307034066754,-87.60598995743398,Entire home/apt,85,32,0,,,10,185,0,
1293041474116832611,Mini-mansion Bronzeville!,219127913,Vanessa,,Grand Boulevard,41.80480216914339,-87.61457946522792,Entire home/apt,284,1,5,2025-06-01,1.60,2,251,5,R24000122841
1293150493790146422,Stylish Home: Fireplace & Fun,174838230,Ares,,Calumet Heights,41.733903962602255,-87.57621630665406,Entire home/apt,222,1,4,2025-06-09,0.88,3,326,4,R24000122052
1293167369590611198,Don’t miss this Chance !,592924963,Malek,,Near North Side,41.89302,-87.62037,Entire home/apt,479,32,0,,,4,309,0,
1293872018692874793,Huge 3-story unique home! Walk to Cubs Games/Bars!,56890159,Moumita,,Lake View,41.95585,-87.67066,Entire home/apt,454,2,11,2025-06-01,1.80,1,178,11,R24000117224
1294110561595355476,Whole Apartment near University,9860978,Ilya And Sandy,,Washington Park,41.7842,-87.62033,Entire home/apt,,14,0,,,4,0,0,R24000122260
1294224992804145615,"Mellow 1 BR by Downtwn, Lake Front, Beach and Park",207829995,Quinshaun,,South Chicago,41.75228,-87.55054,Entire home/apt,61,1,11,2025-05-12,1.65,1,289,11,R24000122341
1294419309736536411,Cozy Logan Square Apt - Games + Arcades + Patio,150639375,Federico,,Logan Square,41.9295159,-87.72051010000001,Entire home/apt,101,1,13,2025-06-16,2.75,15,316,13,R23000101289
1294471646097188828,18th St Cozy and Unique 2BR Loft,46186518,Aleksa,,Lower West Side,41.85897,-87.658,Entire home/apt,200,2,34,2025-06-11,5.64,1,272,34,R24000123128
1294593337377349716,Downtown Vintage Chicago APT,434462119,GOATstays,,Near North Side,41.9010398,-87.6325001,Entire home/apt,117,2,11,2025-05-24,1.72,18,310,11,R21000062399
1295472100631570214,Steps from Millennium Park & the Art Institute,537142258,Arlo,,Loop,41.8851286,-87.624963,Private room,,1,2,2025-06-06,1.50,3,71,2,2583575
1295661506326195193,"Blueground | South Loop, rooftop & gym, nr park",107434423,Blueground,,Near South Side,41.8672741,-87.62440819999999,Entire home/apt,297,32,0,,,594,299,0,
1295661890784503478,"Blueground | South Loop, rooftop & gym, nr parks",107434423,Blueground,,Near South Side,41.8672741,-87.62440819999999,Entire home/apt,241,32,0,,,594,207,0,
1295662256645943716,"Blueground | Streeterville, pool & gym, nr pier",107434423,Blueground,,Near North Side,41.8925495,-87.6162736,Entire home/apt,242,32,0,,,594,259,0,
1295714891101387461,Historic mini mansion!,219127913,Vanessa,,Grand Boulevard,41.803624622476,-87.61256933102976,Entire home/apt,315,1,2,2025-06-08,2,2,251,2,R24000122841
1295934137759114841,"Spacious 3BR, 2BA Home Near United Center",660719045,Hatice,,Near West Side,41.86858,-87.68817,Entire home/apt,237,1,19,2025-05-30,2.97,2,74,19,R23000106607
1296158368116576344,Pool Table/PingPong/Arcade/2-Car Parking/3 Floors!,509192250,Thoms,,West Town,41.9072138,-87.6934876,Entire home/apt,255,2,11,2025-06-15,1.70,22,336,11,R24000113206
1296175444294078032,3-min walk to United Center | 1 Parking | Balcony,509192250,Thoms,,Near West Side,41.8824161,-87.67757929999999,Entire home/apt,233,2,13,2025-06-03,2.35,22,295,13,R22000093655
1296426894550629129,3 Level Bronzeville Haven 3bedroom 1Bath,11120895,Louis,,Douglas,41.8251598,-87.6180016,Entire home/apt,259,3,12,2025-06-09,2.09,7,342,12,R21000072889
1296443708892582566,Private Bedroom near Medical District,50610697,Keri Terrell,,Bridgeport,41.84388339930477,-87.66045956954525,Private room,41,10,1,2025-05-31,1,1,22,1,R24000123024
1296498271334688572,Chic Spacious Flat near UChicago (5 mins),42378235,Omodesola,,Woodlawn,41.78302,-87.61118,Entire home/apt,154,32,3,2025-04-10,0.89,4,89,3,R24000123920
1296761859792596154,Perfect studio for 1 or 2 people close the lake,518917937,Bella,,Rogers Park,42.00121,-87.66578,Entire home/apt,103,1,4,2025-05-26,0.71,29,361,4,R24000122263
1297020023965808556,1880s vintage firehouse 3 BR 1Bath great location!,26953695,Ron,,West Town,41.89093338770752,-87.66087401658297,Entire home/apt,175,32,0,,,2,310,0,
1297085119353957230,Private Basement Suite w/Bedroom Door+Cozy Comfort,326122186,Mariel,,Dunning,41.937975292955265,-87.83263727028489,Entire home/apt,90,1,4,2025-06-09,0.93,1,344,4,R25000124356
1297184093623484018,Spacious 2bed/2bath PH Condo,332903098,Kyle,,Woodlawn,41.77517881919654,-87.58812446147203,Entire home/apt,,32,0,,,3,0,0,
1297287067064754255,Stylish Two Bedroom near Downtown Chicago,4057812,Marc,,Lower West Side,41.85111636962167,-87.67958742326627,Entire home/apt,213,2,22,2025-06-02,3.73,5,76,22,R24000122925
1297422565826119880,"Trendy & Cozy 4BR/4BA with Garage,West Town",22168666,Katarzyna Joanna,,West Town,41.89252,-87.6866,Entire home/apt,582,2,29,2025-06-15,4.58,1,110,29,R24000120123
1297537609909415827,Luxurious Roscoe Village Retreat,73621848,Charles,,North Center,41.93651111663017,-87.68309142440557,Private room,109,1,2,2025-06-08,2,1,150,2,R24000123467
1297809427924373446,Cozy Furnished 2BR/2BA-Chicago!,663920385,Guadalupe,,Brighton Park,41.8108764,-87.7122445,Entire home/apt,1450,32,0,,,1,269,0,
1297827589267755036,Quiet and relaxing kind bed,520573458,Ana,,East Side,41.696043873812165,-87.54349019565505,Private room,36,6,13,2025-05-27,1.96,3,343,13,R24000122562
1297837279887040820,Cozy twin bed. Room #1,520573458,Ana,,East Side,41.6962012919331,-87.54122087431755,Private room,34,6,3,2025-01-06,0.52,3,286,3,R24000122562
1297841661372799750,Cozy twin bed. Room #3,520573458,Ana,,East Side,41.69498,-87.54341,Private room,29,6,9,2025-06-10,1.39,3,343,9,R24000122562
1297923440159228394,Luxury Designer Penthouse|Private Deck|Gold Coast,464407683,Hubbard Holdings,,Near North Side,41.9026426,-87.6258993,Entire home/apt,577,2,10,2025-05-30,1.71,31,77,10,R24000122340
1297964971589331349,Luxury Designer Apartment | Patio | Gold Coast,464407683,Hubbard Holdings,,Near North Side,41.90264,-87.6259,Entire home/apt,518,2,15,2025-06-11,2.56,31,37,15,R24000122338
1298327062146923643,"Blueground | Gold Coast, rooftop & gym, nr Hancock",107434423,Blueground,,Near North Side,41.8989104,-87.62797139999999,Entire home/apt,295,32,0,,,594,53,0,
1298332597286026364,"Blueground | Edgewater, gym, deck & lounge, nr L",107434423,Blueground,,Edgewater,41.9839704,-87.655453,Entire home/apt,218,32,0,,,594,349,0,
1298746571352975406,Room in Vibrant Uptown Townhouse,128730794,John,,Uptown,41.9647043,-87.6510481,Private room,60,1,13,2025-06-13,5.34,2,279,13,R25000124933
1299404518424538844,Cozy studio near Loyola & Lake,518917937,Bella,,Rogers Park,42.00037279351398,-87.66647501089282,Entire home/apt,133,1,10,2025-03-30,1.51,29,315,10,R24000122266
1299930686739686049,Large 1 bed Condo - steps to Lincoln park zoo!,188218253,Andre,,Lincoln Park,41.92034558227927,-87.63628420442686,Entire home/apt,69,32,0,,,1,311,0,
1299947606571842905,The Champlain Suite,537729010,Randall,,Grand Boulevard,41.8118667,-87.6095965,Private room,76,2,12,2025-06-09,2.79,2,303,12,R25000126014
1299961150698448337,12BR Near Salt Shed: Concerts & City Fun!,248760412,Cloud9,,Near North Side,41.90847,-87.65036,Entire home/apt,2772,1,0,,,87,364,0,2988053
1299962087812030351,16BR Group Getaway Near Lincoln Park,248760412,Cloud9,,Near North Side,41.9083224,-87.65032839999999,Entire home/apt,4514,1,0,,,87,364,0,2988053
1299962695189981514,"Lincoln Park 8BR: Prime Spot, Easy City Access",248760412,Cloud9,,Near North Side,41.90847,-87.65036,Entire home/apt,1755,1,0,,,87,360,0,2988072
1300093895098687392,Golden Oasis Private Room # 2,156193048,Dominique,,East Garfield Park,41.87009,-87.71839,Private room,29,2,0,,,2,305,0,R24000121596
1300159566670920271,Babrm luxury apartment,664454361,Bryan A,,Austin,41.877378745158396,-87.7558203775541,Entire home/apt,143,3,5,2025-06-10,3.41,1,116,5,R24000124065
1300845887411816120,Spacious Chicago Home,826930,Shea,,Humboldt Park,41.91158077707429,-87.72873844232626,Entire home/apt,227,3,13,2025-05-19,2.19,1,59,13,R24000117826
1300943764600413432,Chicago Retreat,308820263,Arlandra,,Chatham,41.74802828115871,-87.63447958910353,Entire home/apt,167,2,11,2025-06-01,2.68,1,31,11,R25000124282
1301502749606155214,Roomy and Comfortable Apartment with everything UN,594221715,Shirley,,Woodlawn,41.780871329272195,-87.61016913884467,Entire home/apt,162,2,6,2025-06-08,1.58,1,73,6,R24000119856
1302191144608208132,Home Away From Home,664865618,Sheena,,Woodlawn,41.782633,-87.6129958,Entire home/apt,58,32,0,,,1,228,0,
1302282186383318069,"Designer 1 Bed, 1 Free Parking",509192250,Thoms,,Lake View,41.9393175,-87.6429285,Entire home/apt,127,1,11,2025-06-02,1.80,22,340,11,R24000123021
1302287090687096948,"Stylish, Sleeps 6, 1 Free Parking",509192250,Thoms,,Lake View,41.9393175,-87.6429285,Entire home/apt,217,1,13,2025-06-02,2.14,22,327,13,R24000123022
1302467502769720643,M9. Tiny room in shared apt,450930758,Eladio,,Brighton Park,41.825103379613104,-87.69143722667143,Private room,31,2,4,2025-05-19,0.65,9,298,4,R22000079859
1302487353565958350,L044. Tiny room next to Downtown,442225178,Mirko,,Mckinley Park,41.834483530190454,-87.66591226630071,Private room,37,2,6,2025-06-01,1.06,4,235,6,R22000079879
1302498659858454372,"J04. noisy room, next Downtown",220441747,Sergio,,East Garfield Park,41.874535703099205,-87.69262428053615,Private room,52,2,4,2025-05-26,0.64,8,281,4,R25000129028
1302952696575789771,The Velvet Jazz Haus,361968698,Amy,,West Town,41.89827,-87.68843,Entire home/apt,202,2,9,2025-05-26,1.91,22,84,9,R24000122531
1302990165822082531,stylish retreat near u of c,664657516,Marcus,,Woodlawn,41.77420207372055,-87.61220040809323,Private room,37,32,0,,,7,203,0,
1303008544301300178,Zen Escape-Chicago's Urban Oasis,361968698,Amy,,West Town,41.89689,-87.69765,Entire home/apt,202,2,7,2025-06-15,1.23,22,69,7,R24000121714
1303027568640410131,Douglas Park 1 block from train,25561251,Chicago Home Stays,,North Lawndale,41.8559558,-87.6946644,Entire home/apt,83,32,0,,,9,122,0,
1303037057768103746,Old Chicago Broadway Glamour,361968698,Amy,,Lake View,41.9376831,-87.66777569999999,Entire home/apt,140,1,8,2025-03-18,1.68,22,341,8,R24000113881
1303056709268305249,Tuscan Charm in Chicago's Heart,361968698,Amy,,Lake View,41.9438578,-87.66667179999999,Entire home/apt,155,1,6,2025-05-11,2.28,22,337,6,R24000123796
1303123384091940422,5 Minutes to Downtown Deluxe Apt 3 BRs  Sleeps 10,150639375,Federico,,Lower West Side,41.8592891,-87.6591182,Entire home/apt,163,1,26,2025-06-15,4.48,15,306,26,R24000123188
1303214390591183042,"Cozy Home, Historic Neighborhood",3118872,Gale,,Albany Park,41.96258,-87.69746,Entire home/apt,300,32,0,,,1,210,0,
1303610301599163532,"Cozy 1BR, close to CTA & Sinai Hosp, Parking incl.",25561251,Chicago Home Stays,,North Lawndale,41.8560673,-87.6947069,Entire home/apt,83,32,0,,,9,340,0,
1303610440330865546,Spacious 1BR close to Sinai Hosp,25561251,Chicago Home Stays,,North Lawndale,41.86319,-87.69547,Entire home/apt,83,32,0,,,9,245,0,
1303667011747375239,chic rooms near u of c,664657516,Marcus,,Woodlawn,41.77349,-87.61368,Private room,30,32,0,,,7,232,0,
1303673351465516864,private suite w/bath 6 mins from u of c,664657516,Marcus,,Woodlawn,41.77479,-87.6125,Private room,36,32,0,,,7,226,0,
1303691498384934867,rooms 6 mins from u of c,664657516,Marcus,,Woodlawn,41.77524651640627,-87.61267116307634,Private room,40,32,0,,,7,240,0,
1303932555881633659,Southeast chicago comfort Zone,462932934,Larry,,Calumet Heights,41.73441,-87.57275,Private room,122,3,2,2025-06-11,0.86,1,168,2,R24000123179
1303948928130093782,Modern & Spacious Stay in Historic Bronzeville,40957087,Ajibade,,Grand Boulevard,41.80654,-87.60801,Entire home/apt,145,1,5,2025-05-04,0.89,1,164,5,R24000122654
1303951591125646673,Peaceful Portage Park Chicago for work or play!,564183560,Antonio,,Portage Park,41.94795768373764,-87.74926936617824,Entire home/apt,136,2,5,2025-06-16,1.60,1,97,5,R25000125997
1304125008340466556,River North | Rooftop With In & Out Parking | 5,518420764,Ibrahim T,,Near North Side,41.89217,-87.63337,Entire home/apt,307,2,25,2025-05-23,4.14,11,312,25,R24000122700
1304152509136470265,River North | Rooftop With In & Out Parking |  6,518420764,Ibrahim T,,Near North Side,41.89217,-87.63337,Entire home/apt,333,2,41,2025-06-10,6.65,11,335,41,R24000122701
1304394541254551245,"Blueground | Gold Coast, rooftop & gym, nr Hancock",107434423,Blueground,,Near North Side,41.8989104,-87.62797139999999,Entire home/apt,294,32,0,,,594,109,0,
1304395009100571252,"Blueground | Gold Coast, rooftop & gym, nr Hancock",107434423,Blueground,,Near North Side,41.8989104,-87.62797139999999,Entire home/apt,300,32,0,,,594,8,0,
1304415916074855994,The Family House Chicago,400389334,Chantal,,Humboldt Park,41.89052134723582,-87.71431848511521,Entire home/apt,,32,0,,,1,0,0,
1304453137114214057,Private Rm in spacious apt,371036931,Roseanna,,Near West Side,41.87193,-87.65353,Private room,55,32,0,,,29,287,0,
1304513940602766876,Exquisite 3BR Apt Near U Chicago,105641,Adeoye,,Washington Park,41.797059198669245,-87.62475347653866,Entire home/apt,102,32,0,,,2,37,0,
1304523520188786368,Cozy Uptown 1bd near Red Line,345870564,Grace,,Uptown,41.966929518508714,-87.66497260166811,Private room,85,2,21,2025-06-06,3.62,1,58,21,R23000109927
1304572744360486356,The Bucktown Nook | Near Transit w/ Free Parking,481170999,Jorge,,West Town,41.91098871180426,-87.68857095419501,Entire home/apt,145,2,9,2025-06-06,1.45,15,327,9,R24000121461
1304606690862941297,Comfortable & Modern Studio in City Center 1 Bath,660719045,Hatice,,Near North Side,41.90856083832965,-87.63386407485919,Entire home/apt,158,1,8,2025-05-27,1.30,2,251,8,R23000105636
1305101814489206289,Sonder Onterie | Superior King Studio Apartment,435105119,Sonder (Chicago),,Near North Side,41.894540166976604,-87.61703633118762,Entire home/apt,355,1,49,2025-05-31,8.40,24,344,49,2977433
1305106073110961557,Sonder Onterie | One-Bedroom Apartment,435105119,Sonder (Chicago),,Near North Side,41.89272,-87.61534,Entire home/apt,332,1,97,2025-05-30,17.02,24,344,97,2977433
1305106459269672679,Sonder Onterie | Accessible Queen Studio Apartment,435105119,Sonder (Chicago),,Near North Side,41.8929881307879,-87.61758232715206,Entire home/apt,292,1,3,2025-02-14,0.63,24,265,3,2977433
1305107872984965566,Sonder Onterie | Two-Bedroom Apartment,435105119,Sonder (Chicago),,Near North Side,41.892909678670115,-87.61552777310041,Entire home/apt,565,1,28,2025-05-29,5.45,24,323,28,2977433
1305110241358456908,Sonder Onterie | Superior Two-Bedroom Apartment,435105119,Sonder (Chicago),,Near North Side,41.89288,-87.61539,Entire home/apt,637,1,23,2025-05-25,3.99,24,0,23,2977433
1305110882327285115,Sonder Onterie | King Studio Apartment,435105119,Sonder (Chicago),,Near North Side,41.89258,-87.61574,Entire home/apt,264,1,274,2025-06-01,47.79,24,343,274,2977433
1305115263858160918,Sonder Onterie | Superior Queen Studio Apartment,435105119,Sonder (Chicago),,Near North Side,41.89251,-87.61529,Entire home/apt,374,1,40,2025-05-27,7.32,24,339,40,2977433
1305117318252577739,Sonder Onterie | Spacious Two-Bedroom Apartment,435105119,Sonder (Chicago),,Near North Side,41.89475306656894,-87.6157438238101,Entire home/apt,576,1,128,2025-06-01,25.60,24,323,128,2977433
1305117318890099615,Sonder Onterie | Three-Bedroom Apartment,435105119,Sonder (Chicago),,Near North Side,41.89474699177716,-87.61700414395904,Entire home/apt,713,1,10,2025-05-26,2.22,24,239,10,2977433
1305146644541622442,Sustainable Stay – Walk to Magnificent Mile,5615582,Aishat,,Near North Side,41.8946454,-87.6315543,Private room,254,1,0,,,12,355,0,2208156
1305146644699622482,Eco-Friendly Room w Earth Tone Decor – River North,5615582,Aishat,,Near North Side,41.8946454,-87.6315543,Private room,40000,1,0,,,12,350,0,2208156
1305146651218005633,Stylish Eco Boutique Stay Near Magnificent Mile,5615582,Aishat,,Near North Side,41.8946454,-87.6315543,Private room,50000,1,0,,,12,325,0,2208156
1305146654513196379,2 Cozy Sustainable Rooms w Nature-Inspired Design,5615582,Aishat,,Near North Side,41.8946454,-87.6315543,Private room,50061,1,0,,,12,318,0,2208156
1305146657624736436,3 Calm Eco Suites Near River North Attractions,5615582,Aishat,,Near North Side,41.8946454,-87.6315543,Private room,40000,1,0,,,12,312,0,2208156
1305440831966983946,Alfa Comfort,665634656,Victor,,Woodlawn,41.77331,-87.606,Entire home/apt,97,2,5,2025-06-08,1.74,1,302,5,R24000123108
1305619587251087254,Modern design and smart amenities,537142258,Arlo,,Loop,41.8851286,-87.624963,Private room,,1,11,2025-06-08,4.93,3,92,11,2583575
1305687041447274195,"Blueground | Streeterville, pool & gym, nr pier",107434423,Blueground,,Near North Side,41.8925495,-87.6162736,Entire home/apt,242,32,0,,,594,290,0,
1305743217273716375,Cozy studio near Loyola & Lakefront,518917937,Bella,,Rogers Park,42.00036021874954,-87.6653951547174,Entire home/apt,98,1,2,2025-04-06,0.32,29,352,2,R24000122266
1305764894829436379,"Rainbow Rentals, Wicker Park/Bucktown Apartment",596549251,Sara,,West Town,41.90480183727461,-87.6698449999094,Entire home/apt,145,32,0,,,2,281,0,
